,cid,text,time,author,channel,votes,photo,heart,reply,time_parsed
376,Ugx__aol9yJbhKPwVt54AaABAg,this guy do not even measure crab say size like do not will not eat,1 month ago,@groscoe83,UC5z_j_KAJRjWW4RItBz6_mQ,1,https://yt3.ggpht.com/ytc/AOPolaQax92Ult0jsiNsZEH4nNy0zaXFhcOMLgRdNw54evbzGKremo1selSjJ9XOlO6a=s176-c-k-c0x00ffffff-no-rj,False,False,1689633646.937386
377,UgzfRs0r8E1CUBZNpSF4AaABAg,promo sm,19 hours ago,@bradfordgross2722,UCciEEW-u_S2UbUZu4P6vMew,0,https://yt3.ggpht.com/ytc/AOPolaTfdFxJQIf_-hmr7DyuCQWuIjA0OBQnN1h1nL-e=s176-c-k-c0x00ffffff-no-rj,False,False,1692243646.938391
378,UgzdqZT7ZEKly6CQsVF4AaABAg,no point watch already wife chanel leave so bye,1 month ago,@marcusbeck1269,UCefMJqnjkCH8EGZUc8fVEvg,0,https://yt3.ggpht.com/ytc/AOPolaSaiH_OwdXZP-5J0r8AEovGFiVn5kBfo3n3IG4Z=s176-c-k-c0x00ffffff-no-rj,False,False,1689633646.940386
379,Ugz4JDNJy5yWYLW2xIR4AaABAg,your video long,6 days ago,@lesterfernandez9868,UChZAqzYgojnrTUfCTH5S9aQ,0,https://yt3.ggpht.com/ytc/AOPolaQoEVUTj-aeyqijbOHgGMu18s9NLj268ke4FiyQt5JtBNmJvBmx4RTSvQ_RvS5B=s176-c-k-c0x00ffffff-no-rj,False,False,1691793646.94138
380,UgyRiH-rVHvJsoF59dV4AaABAg,stabicraft 1450,1 month ago,@ebutuoy5088,UCE6TIzZTotzsd15nuiXla-Q,0,https://yt3.ggpht.com/ytc/AOPolaRpZYIkyD5Te1PsDDL3s8Loa3FXrMVPPPYeEWrgJ9RintFp98fIFJTCnoZiNT0a=s176-c-k-c0x00ffffff-no-rj,False,False,1689633646.94327
381,Ugx-54TcYCOuY_u7O154AaABAg,how s weed any good edible get to stay high taco,1 month ago,@Alexxx203,UCZFEggzdOFJmSY2aDNtwXew,0,https://yt3.ggpht.com/ytc/AOPolaSZ2_UVoqEYtIbaE0vyi3dl5qux3j4FqaoI0Dp3Sg=s176-c-k-c0x00ffffff-no-rj,False,False,1689633646.945387
382,UgwcebYWZNGsXxh_UpF4AaABAg,you want ybs young blood bad,1 month ago,@michaeld7591,UCJLVbppzsloUnioqUh4KdWg,0,https://yt3.ggpht.com/ytc/AOPolaRRbTFga29Jt6G4gPhYstMDTn8Q-EB3Rn_ZDg=s176-c-k-c0x00ffffff-no-rj,False,False,1689633646.947388
383,UgyZ5H7oeUqth0RSawx4AaABAg,throw away claw insane like purpose crab even legal throw back waste,1 month ago (edited),@ricardocosson1105,UCtfL-d9heIvYK11DOz8dS6g,0,https://yt3.ggpht.com/ytc/AOPolaRp-raZmICZ65F97hvZdiRl49XYg5_kQLh3Ew=s176-c-k-c0x00ffffff-no-rj,False,False,1689633646.94927
384,Ugx__aol9yJbhKPwVt54AaABAg.9rlidkar9bq9rm2A9JYsmt,experience tell look undersized,1 month ago,@jimmyrecard6021,UCOHoiv5Ad8qaU4ogxR2KENA,1,https://yt3.ggpht.com/i9oFtyA6CLA6h2OwjpTCnTkMEKU75r9j4UFQqbJXqI-mNEesynObBGSRB2S9RHbvr6GQOuN4Ig=s176-c-k-c0x00ffffff-no-rj,False,True,1689633647.132027
385,UgzdqZT7ZEKly6CQsVF4AaABAg.9rlRk7uF8ZR9rlUJi2uc1z,what matter,1 month ago,@jerrybow8779,UCFmJ4gPQHIX5UnLPja5j0jQ,0,https://yt3.ggpht.com/ytc/AOPolaQBiLm_dc8s2pSdFiHN65BATYkSNCPXBB49Ho_Al95YET1f3-BZDhl5puikk5gL=s176-c-k-c0x00ffffff-no-rj,False,True,1689633647.314471
386,UgzdqZT7ZEKly6CQsVF4AaABAg.9rlRk7uF8ZR9rlaSSLFRC-,jerrybow8779 honestly,1 month ago,@OutdoorChefLife,UCNqpN335uVY9Sx_ZK_WuOAA,1,https://yt3.ggpht.com/ytc/AOPolaTpPglY5m3_b2Z7CeVnn5XIFKckna-ZCMJAcOsG=s176-c-k-c0x00ffffff-no-rj,False,True,1689633647.31647
387,UgyRiH-rVHvJsoF59dV4AaABAg.9rlxz-Vr1PG9rm24Ft-6wL,good boat,1 month ago,@jimmyrecard6021,UCOHoiv5Ad8qaU4ogxR2KENA,0,https://yt3.ggpht.com/i9oFtyA6CLA6h2OwjpTCnTkMEKU75r9j4UFQqbJXqI-mNEesynObBGSRB2S9RHbvr6GQOuN4Ig=s176-c-k-c0x00ffffff-no-rj,False,True,1689633647.495395
